name,min_price,prices,sizes,inches,Art,Print,Wall,art,Decor,print,Gift,Printable,Poster,Abstract,wall,decor,Watercolor,of,Nursery,Digital,Prints,Large,Modern,Download
Run My Dear Hafez | Hand Lettered Quote | Inspirational Wall Art | Watercolor Typography | Katie Daisy | 8x10 | 11x14,24.0,"['24.00', '32.00', '37.00']","[('8', '10'), ('11', '14')]",1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tippu's Tiger card,Tiger card,Tippu's Tiger print,Tiger print,Unique Artists card,Blank card,Indian story,Indian pattern,Sultan Tippu",3.46,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rustic Floral Mouse Art Print, Daisy Mouse Print, Flowers with Mice Artwork, Floral Mouse Wall Art, Mouse Illustration by Kat Baxter",21.22,"['21.22', '37.18', '53.15', '66.45', '21.22', '37.18', '53.15']",,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy Frog Digital Download,1.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Poster Dream Life Fun Writing English Quotes Original Trendy Gradient Design Aesthetic Aura Positive Affirmation Vibes,8.02,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"48x60 Canvas for Big Walls - ""PAINT THE FENCE""",1800.0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48x60 Canvas for Big Walls - ""BOY MEETS GIRL""",1800.0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rainbow print - Rainbow pop art poster - Retro wall art,46.56,"['46.56', '67.85', '70.51']",,,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Plant Pot Paper Cut Frame, Floral Decor, Personalised Gift, Home Decor, Plant Pots, Art, Floral Frame, Bespoke Paper Cut",50.55,,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Owl Lino print, blue owl artwork, printmaking, lino cut, block print, wall art, letterpress, trees, symmetry",33.26,,,,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Black, Purple and White Modern Print Set, Large Wall Art Set of 2 Abstract Portraits, Diptych Wall Art Paintings",93.0,"['93.00', '124.00', '133.00', '191.00', '238.00', '305.00', '448.00', '496.00', '546.00', '935.00']","[('8', '10'), ('11', '14'), ('16', '20'), ('18', '24'), ('20', '27'), ('24', '36'), ('27', '39'), ('30', '40'), ('40', '60')]",1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
"Custom Pet Portrait, Cat Portrait, Dog Portrait, Personalised Pet Portrait from Photo, Pet Memorial, Personalised Gift, Unique Gift, UK & US",29.25,"['29.25 - $127.70', '42.56 - $142.33', '55.86 - $155.63', '69.16 - $168.94', '82.47 - $182.24']",,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Art of Staying Aloft No.11  Chickadee (Poecile atricapillus),19.0,"['19.00', '29.00', '55.00', '85.00']","[('5', '7'), ('8', '10'), ('12', '15'), ('16', '20')]",1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Set of 3 Tarot Art Prints. Celestial Wall Art. Moon Prints. Sun Print. Boho Decor. Boho Wall Art. Wall Prints. Moon Gift. Bedroom Decor,13.29,"['21.27', '30.58', '13.29']",,,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
Small Standing stained glass cat suncatcher ornament,21.95,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Three on a bike. kids decor - bike decor - nursery wall art - home decor - art print - nursery decor - bike print - children's illustration.,39.91,"['39.91', '46.56', '93.12', '99.77']","[('11', '14'), ('16', '11'), ('16', '20'), ('16', '23')]",1.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"NAVY BLUE Wall Art, Macrame Wall Hanging, Wall Hanging, Woven Wall Hanging, Dip Dyed Macrame, Wall Art, Ombre Wall Art, Wall Tapestry",210.0,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Big Sky Tooth, 8x10 print",21.0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Set of 3 prints, Office Decor, watercolor blue green, watercolor paintings green blue,  abstract art nautical style",86.0,"['86.00', '86.00', '168.00', '168.00']","[('8', '10'), ('11', '14')]",1.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Pink and Blue Floral Tumbler Wrap PNG, 20oz Skinny Tumbler Sublimation Designs, Straight & Tapered, Seamless Pastel Flowers and Stripes",2.34,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Green Truck Holiday Tumbler Wrap, Winter Holiday Christmas Design, 20oz Skinny Tumbler Design, Digital Download, Straight Tumbler Wrap PNG",2.98,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Cute unicorn digital print product,0.18,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yellow Leopard 20oz Tumbler Sublimation Wrap,Glitter Yellow Tumbler PNG,Glitter Cheetah Digital Download Png, Digital Gift For Leopard Lover",4.8,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Bluetit Illustrated Giclée Print | Garden Bird Print | Giclée Print | British Bird Print | Wildlife Painting | 18 x 24 cm | Watercolours,26.61,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princesse Mandarine - Open Edition Print - Whimsical Art,16.5,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Positano Art Prints, Canvas Art, Seascape Prints, Italy Prints, Impressionist Art, Living Room Wall Art, Large Wall Art, Original Art Gift",38.25,"['38.25', '55.25', '63.75', '80.75', '89.25', '97.75', '84.15', '92.65', '101.15', '109.65', '118.15', '143.65', '177.65']",,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"Large size , 3/4 length Pastel portrait of a young girl.",800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Italy Beach Print, Cinque Terre, Cinque Terre Photography, Italy Beach Photography, Beach Photo, Beach Print, Monterosso, Italy Beach Print",52.72,"['52.72', '80.84', '119.50', '239.00', '414.73', '604.53', '52.72', '80.84', '119.50', '239.00', '414.73']","[('8', '10'), ('11', '14'), ('16', '20'), ('20', '30'), ('30', '40'), ('40', '60')]",1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Screenprinted Poster: 'Have Mercy' Hand,35.0,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Beach Print, Aerial Beach Photography, Positano, Wall Art Coastal, Amalfi Coast, Italy Wall Art, Office Decor, Dorm Room, Extra Large Wall",52.72,"['52.72', '80.84', '119.50', '239.00', '414.73', '604.53', '52.72', '80.84', '119.50', '239.00', '414.73']","[('8', '10'), ('11', '14'), ('16', '20'), ('20', '30'), ('30', '40'), ('40', '60')]",1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Wooden Nativity, Handmade Wood Nativity, Nativity set, Nativity Wood, Wooden Nativity Set",820.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prague Print, Retro Style Czech Republic Travel Poster, Create your own city print set from our Cityscape series, Multiple Sizes Available",22.55,"['23.88', '30.53', '46.49', '61.13', '22.55', '30.53', '46.49', '46.49', '59.80', '73.10', '93.06']","[('13', '18'), ('20', '25'), ('30', '40'), ('40', '50'), ('50', '70'), ('60', '80')]",0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ABC Alphabet poster for kids room, letters colors A4",17.19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3D Colorful Roses 20 oz Tumbler Sublimation Design, Straight & Tapered Wrap, Tumbler Wrap, Tumbler Png, Instant Download",2.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rune Crafting-- Handmade Resin Runes,0.9,"['0.90 - $1.80', '0.90 - $1.80', '0.90 - $1.80', '0.90 - $1.80', '0.90 - $1.80', '0.90 - $1.80', '0.90 - $1.80', '0.90 - $1.80', '0.90 - $1.80', '0.90 - $1.80', '0.90 - $1.80', '0.90 - $1.80', '0.90 - $1.80', '11.25 - $12.60']",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poster Cool People Home Writing English Quotes Original Trend Gradient Design Aesthetic Aura Positive Affirmation Vibes,8.02,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Baby Onesie SVG | Baby svg | Funny Baby svg | Baby Newborn svg | Newborn SVG Bundle | Baby Quote Bundle | CuteBabySayingssvg | Baby Feet svg,0.32,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cosmic Buffalo Print,25.0,"['25.00', '30.00']","[('8', '10'), ('11', '14')]",1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Botanical Prints,Set of 2 Prints,Set of Prints,Dorm Decor,Bedroom Decor,Art Prints,Wall Art,Leaf Print,Digital Prints,Wall Art Prints,Poster",5.36,,,,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
"Horse LeMuse. Extra Large Horse, Unique Horse Wall Decor, Brown Rustic Horse, Large Farmhouse Canvas Art Print up to 72"" by Irena Orlov",200.0,"['200.00', '250.00', '800.00', '350.00', '1,000.00', '400.00', '1,200.00', '500.00', '1,500.00', '600.00', '2,000.00', '700.00', '2,500.00', '800.00', '2,800.00', '1,000.00', '3,000.00']","[('20', '16'), ('24', '18'), ('36', '24'), ('40', '30'), ('48', '36'), ('60', '40'), ('60', '45'), ('64', '50'), ('72', '48')]",1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Custom Family Tree (5 Ring) • personalized family tree, custom art, modern family tree, grandparent gift, gift for dad, Christmas gift",81.0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Original Tropical Leaf Watercolor Painting, Monstera Leaf, Philodendron Leaf",50.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"INDIAN PEACOCK Poster Size Linocut Reproduction Art Print: 8 x 10, 9 x 12, 11 x 14, 12 x 16",32.0,"['32.00', '35.00', '38.00', '44.00', '65.00', '75.00', '85.00']","[('8', '10'), ('9', '12'), ('11', '14'), ('12', '16')]",1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"wall decor oak tree print gifts, Large wall art black and white poster, nordic black and white nature art, large wall art, living room art",34.23,"['34.23', '34.23', '35.00', '35.00', '58.80', '58.80', '76.30', '85.33', '104.30', '104.30', '114.10', '122.50', '131.60', '134.40', '137.90', '147.00', '180.60', '240.10', '241.50', '258.93', '41.30', '58.10', '73.50', '91.00', '112.00', '126.00', '133.00', '140.00', '154.00', '168.00', '147.70', '161.00', '164.50', '134.40', '177.10', '162.40', '224.00', '224.00', '126.00', '133.00', '140.00', '147.00', '154.00', '321.30', '338.80', '357.00', '436.80', '436.80', '454.30', '454.30']","[('8', '12'), ('11', '14'), ('11', '17'), ('12', '16'), ('16', '20'), ('16', '24'), ('20', '24'), ('20', '28'), ('20', '35'), ('24', '30'), ('24', '32'), ('24', '36'), ('24', '40'), ('30', '40'), ('32', '40'), ('30', '45'), ('30', '60'), ('40', '60'), ('42', '60'), ('44', '66'), ('12', '12'), ('16', '16'), ('20', '20'), ('24', '24'), ('30', '30'), ('32', '32'), ('36', '36'), ('40', '40'), ('42', '42'), ('44', '44')]",1.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
Give Thanks with a Grateful Heart • Thanksgiving printable • Autumn Woodland Print • Owl Bird Squirrel Illustration • 11x14 8x10 print,5.99,,,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fig painting, Fig Food Print, Botanical Illustration, Decor for Kitchen",21.29,"['21.29', '23.95', '29.27']","[('10', '10'), ('12', '12'), ('14', '14')]",1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rainbow Macrame Car Mirror Hanger / Car Charm / Macrame Rainbow / Hanging Car Accessory / Nursery Wall Hanging / Pastel Rainbow / Pom Poms,9.31,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CHRISTMAS Sweater Gildan 5400 Mockup, Holiday Long Sleeve Mock Up, White Sweatshirt Model Mock-up, Winter Crewneck Mock",4.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mermaid Tail Digital Download,1.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Nostalgia - Matted Limited Edition Print,28.0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48x60 Canvas for Big Walls - ""BURNING MAN""",1700.0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hot Dog Cart Print, New York Wall Art, Kitchen Decor Ideas, Hot Dog Stand,  Mid Century Illustration, Mustard Yellow Poster, Birthday Gift",22.55,"['23.88', '30.53', '46.49', '61.13', '22.55', '30.53', '46.49', '46.49', '59.80', '73.10', '93.06']","[('13', '18'), ('20', '25'), ('30', '40'), ('40', '50'), ('50', '70'), ('60', '80')]",0.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Pineapple Print, Tropical Decor, Kitchen Art, Food Gifts - Pineapple Top",17.96,"['17.96', '29.93', '41.91', '64.85', '41.91', '54.88', '64.85']","[('5', '5'), ('8', '8'), ('12', '12'), ('20', '20')]",1.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"southwestern nursery art -buffalo wall art- animal prints- gender neutral baby- southwest children wall decor- nursery- bison, redtilestudio",38.0,"['38.00', '38.00', '38.00', '38.00', '38.00', '50.00', '50.00', '50.00', '50.00', '50.00', '74.00', '74.00', '74.00', '74.00', '74.00']","[('5', '5'), ('5', '5'), ('5', '5'), ('5', '5'), ('5', '5'), ('8', '8'), ('8', '8'), ('8', '8'), ('8', '8'), ('8', '8'), ('12', '12'), ('12', '12'), ('12', '12'), ('12', '12'), ('12', '12')]",1.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Pasta poster print 20""x27"" - archival fine art giclée print",85.0,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pressed fern print, 11x14 double matted, wood fern study with roots, fiddlehead ferns botanical, wall decor no. 0070",36.0,,,,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Roadside Remains #1 of 7 - Mel's Diner, Desert Landscape Art, Southwestern Decor, Western Wall Art, Photography Print, Vintage Retro Poster",32.0,"['36.00', '40.00', '42.00', '48.00', '55.00', '65.00', '32.00']",,,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"September Birth Flower Print, September Birth Month Flower, Asters Flower, Asters Print, Asters Flower Art Print, Asters Art",18.0,"['18.00 - $24.00', '26.00 - $31.00', '37.00 - $43.00', '44.00 - $49.00']","[('5', '7'), ('8', '10'), ('9', '12'), ('11', '14')]",1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roadside Remains 5/7 - Lou's Liquor, Desert Landscape Art, Southwestern Design, Western Wall Art, Modern Art Print, Boho Eclectic, Bar Art",32.0,"['36.00', '48.00', '32.00', '42.00', '65.00', '40.00', '55.00']",,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Coastline in Jeweltone, Modern Beach House Decor, Beach Wall Art, Abstract Coastal Decor, Dark Blue Beach Painting, Crane Beach",20.0,"['75.00', '20.00', '24.00 - $75.00', '30.00 - $105.00', '35.00 - $125.00', '38.00 - $145.00', '40.00 - $195.00', '50.00 - $205.00', '65.00 - $225.00', '75.00 - $275.00', '85.00 - $355.00']","[('4', '6'), ('5', '5'), ('5', '7'), ('8', '10'), ('10', '10'), ('11', '14'), ('12', '16'), ('16', '20'), ('18', '24'), ('24', '36')]",1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"Wildflower Landscape Printable Art, Spring Print, Flower Field Landscape Oil Painting, Vintage Style decor, Summer Print",4.0,,,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Roadside Remains #3 of 7 - The Motel, Desert Landscape Art, Southwestern Decor, Western Wall Art, Vintage Retro Art Print, Boho Eclectic",32.0,"['32.00', '36.00', '40.00', '42.00', '48.00', '55.00', '65.00']",,,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"wall hanging,fiber art,modern art,tapestry,wall art,wall accessories,yarn wall hanging,woven tapestry,mid century,macrame,mini tapestry",89.0,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Happy Frog Digital Download,1.5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Poster Dream Life Fun Writing English Quotes Original Trendy Gradient Design Aesthetic Aura Positive Affirmation Vibes,8.02,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Poster Cool People Home Writing English Quotes Original Trend Gradient Design Aesthetic Aura Positive Affirmation Vibes,8.02,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Pink and Blue Floral Tumbler Wrap PNG, 20oz Skinny Tumbler Sublimation Designs, Straight & Tapered, Seamless Pastel Flowers and Stripes",2.34,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Personalized 80's Style Pet Portraits - Digital Art - Single Pet,42.57,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Rabbit Print Wall Art, Baby Nursery Animal, Woodlands Nursery Decor, Shower Gift, Printable Woodlands Decor, Digital Download, Large Poster",4.22,,,,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1
"Mountain Print, Mountain Art, Banff Art Print, Landscape Art Print, Nature Wall Decor, Mountain Art, Boho Decor, Circle Art",18.03,"['18.03', '25.87']","[('8', '10'), ('11', '14')]",1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pressed fern print, 8"" x 10"" matted, Wood fern, green woodland ferns, fiddlehead fern, botanical art no. 021",20.0,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Beach Print, Beach Wall Art, Italy Beach Print, Aerial Photography, Beach Wall Print Large, Beach Prints, Cinque Terre, Beach Photography",52.72,"['52.72', '80.84', '119.50', '239.00', '414.73', '604.53', '52.72', '80.84', '119.50', '239.00', '414.73']","[('8', '10'), ('11', '14'), ('16', '20'), ('20', '30'), ('30', '40'), ('40', '60')]",1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Sunflower,Sunflower Print,Flower Poster,Sunflower Poster,Sunflower Large Print,Sunflower Decor,Flower Print,Sunflower Art,Sunflower Wall Art",3.87,,,,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"modern abstract art Canvas Wall art, textured art,wall art,acrylic painting ,room deco,monotone minimal  Abstract,",790.0,,,,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Bird photography: The Art of Staying Aloft No.22 Tufted Titmouse (Baeolophus bicolor),19.0,"['19.00', '29.00', '55.00', '85.00']","[('5', '7'), ('8', '10'), ('12', '15'), ('16', '20')]",1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Ranunculus Flowers Floral Wall Art Still Life Photography, Bouquet Print, Botanical Art, Orange Pink Red, 8x10 11x14, Bedroom Decor",13.6,"['13.60', '25.50', '42.50', '51.00', '76.50', '114.75', '148.75']","[('5', '7'), ('8', '10'), ('11', '14'), ('12', '16'), ('16', '20'), ('20', '24'), ('24', '30')]",1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jungle / Botanical Illustration / Jungle Print / Tropical / Home Decor / Dorm Wall Art / Botanical Print / Nursery Decor / Tropical Art,21.55,"['21.55', '27.67', '34.85', '63.27']","[('148', '210'), ('210', '297'), ('297', '420'), ('420', '594')]",1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Humpback whale watercolour print,13.3,"['22.62', '13.30']",,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
City landscape 14 - Mixed media - A3 - Limited edition,74.47,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Green Truck Holiday Tumbler Wrap, Winter Holiday Christmas Design, 20oz Skinny Tumbler Design, Digital Download, Straight Tumbler Wrap PNG",2.98,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Love SVG - Coffee SVG - Coffee SVG Bundle - Digital file downloads instantly  as svg png dxf eps jpeg - Cricut cut file Valentines,1.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Yellow Leopard 20oz Tumbler Sublimation Wrap,Glitter Yellow Tumbler PNG,Glitter Cheetah Digital Download Png, Digital Gift For Leopard Lover",4.8,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"3D Colorful Roses 20 oz Tumbler Sublimation Design, Straight & Tapered Wrap, Tumbler Wrap, Tumbler Png, Instant Download",2.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Elephant Man Print A4, elephant print, animal print, gift for him, anthropomorphic, wall art, elephant wall art",21.55,,,,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Plant Cat / Cat Art / Cat Lover Gift / Home Decor / Cat Print / Gift for her / Cat / Cat Decor / Wall Art / Dorm Decor / Cat Illustration,21.55,"['21.55', '27.67', '34.85', '63.27']","[('148', '210'), ('210', '297'), ('297', '420'), ('420', '594')]",1.0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
early morning landscape,30.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Water Lily Painting on Canvas, Original Art, Flowers Art, Floral Wall Art, Modern Wall Art, Living Room Wall Art, Large Wall Art, Textured",441.15,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"eclectic wall art,abstract wall art,abstract art,indigo navy blue,geometric prints,blue watercolor print,instant download art,wall prints",7.0,,,,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Abstract Intuitive Pastel Drawing, Original Art on Paper",60.0,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Forest Fern Green Linocut Block Print Botanical Decor,23.0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cin Cin Print - Retro Wine Print - Bar Cart Art - Retro Cocktail Poster - Retro drink Print - Vintage Wine Print - Cheers Print,15.0,"['15.00', '23.00', '30.00', '35.00', '40.00', '45.00', '50.00', '50.00', '60.00', '70.00']","[('13', '18'), ('20', '25'), ('30', '40'), ('40', '50'), ('46', '61'), ('50', '70'), ('50', '76'), ('61', '91'), ('70', '100')]",0.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Art print,  Flowers, home decor, children room decor, vintage style, A4, drawing, watercolor, art, fine art",14.87,,,,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Vintage Swimsuit Art Print - Watercolor Art Print -  Home Decor - Beach Decor - Nautical Print set of 2 - Blue Bathing Suit Art Print - Art,22.0,"['22.00', '32.00', '43.00', '56.00', '84.00', '103.00', '127.00', '136.00']","[('5', '7'), ('8', '10'), ('11', '14'), ('12', '18'), ('16', '20'), ('18', '24'), ('20', '30'), ('24', '36')]",1.0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"Custom Watercolor House Painting Print,House Painting From Photo,Housewarming gift, Realtor Closing Gift,First Home Gift",42.25,"['42.25 - $101.40', '53.30 - $116.35', '70.20 - $133.25', '87.10 - $147.55', '104.00 - $167.05', '59.15 - $118.30', '76.05 - $135.20', '92.95 - $158.60']",,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Maryland map art, Maryland map print, Maryland art print, Print of my original hand-inked Maryland typography illustration",22.5,"['22.50', '31.50', '40.50', '49.50', '72.00']","[('11', '14'), ('13', '19'), ('16', '20'), ('18', '24'), ('24', '30')]",1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Watercolor Winter Mountains - Deer - Rabbit- Bear Trees- Seamless,8.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rune Crafting-- Handmade Resin Runes,0.9,"['0.90 - $1.80', '0.90 - $1.80', '0.90 - $1.80', '0.90 - $1.80', '0.90 - $1.80', '0.90 - $1.80', '0.90 - $1.80', '0.90 - $1.80', '0.90 - $1.80', '0.90 - $1.80', '0.90 - $1.80', '0.90 - $1.80', '0.90 - $1.80', '11.25 - $12.60']",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baby Onesie SVG | Baby svg | Funny Baby svg | Baby Newborn svg | Newborn SVG Bundle | Baby Quote Bundle | CuteBabySayingssvg | Baby Feet svg,0.32,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISTMAS Sweater Gildan 5400 Mockup, Holiday Long Sleeve Mock Up, White Sweatshirt Model Mock-up, Winter Crewneck Mock",4.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barn 2-Print from an original watercolor painting,25.0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Felt toy ""Robin""..... I will make this item for your order",72.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The secret print,30.0,"['30.00', '60.00']",,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRYSLER BUILDING NYC Art Print, New York Watercolor, City Painting, Yellow Taxi Drawing, Signed Giclee Print, Architecture, Clare Caulfield",105.05,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Purple Rain Wisteria Art Print. Watercolor Wisteria Painting Print, Purple Wisteria Flower Wall Art Japanese Inspiration Art CreativeIngrid",36.05,"['36.05', '41.37', '62.65']","[('11', '14')]",1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Family of Four,46.53,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
